date,LAI_value,Weather,Canopy_photo,In_lane,Shaded,BBCH,Row spacing,Point_ID,dateonly,time,geometry
2022-04-27 07:50:30+00:00,1.22,hazy,JPEG_20220427_075034_7692611758741162356.jpg,No,By person,31,15.0,4,2022-04-27,07:50:30.000000Z,POINT (476533.5 5254897.5)
2022-04-29 09:31:25+00:00,1.64,cloudy,JPEG_20220429_093127_1531559625666079867.jpg,No,By person,32,13.0,4,2022-04-29,09:31:25.000000Z,POINT (476533.5 5254897.5)
2022-05-02 07:35:35+00:00,1.82,clear sky,JPEG_20220502_073540_307214939960594792.jpg,No,By person,32,13.0,4,2022-05-02,07:35:35.000000Z,POINT (476533.5 5254897.5)
2022-05-04 07:53:03+00:00,1.65,overcast,JPEG_20220504_075310_3577391698055713545.jpg,No,By clouds,32,13.0,4,2022-05-04,07:53:03.000000Z,POINT (476533.5 5254897.5)
2022-05-07 12:45:22+00:00,2.92,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220507_124526_3520898333722637081.jpg,No,None,33,13.0,4,2022-05-07,12:45:22.000000Z,POINT (476533.5 5254897.5)
2022-05-09 08:43:16+00:00,3.19,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220509_084318_4534983456955390325.jpg,No,By clouds,33,13.0,4,2022-05-09,08:43:16.000000Z,POINT (476533.5 5254897.5)
2022-05-11 09:05:20+00:00,3.48,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220511_090522_6156606460336607457.jpg,No,By person,33,13.0,4,2022-05-11,09:05:20.000000Z,POINT (476533.5 5254897.5)
2022-05-13 09:29:30+00:00,3.91,Cloudy,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220513_092944_7736840525620993376.jpg,No,By person,33,13.0,4,2022-05-13,09:29:30.000000Z,POINT (476533.5 5254897.5)
2022-05-16 09:15:42+00:00,4.07,Cloudy,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220516_091545_1779493539307307244.jpg,No,By person,37,13.0,4,2022-05-16,09:15:42.000000Z,POINT (476533.5 5254897.5)
2022-05-18 09:11:52+00:00,4.73,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220518_091157_2795839871442142049.jpg,No,By person,37,13.0,4,2022-05-18,09:11:52.000000Z,POINT (476533.5 5254897.5)
2022-05-20 09:43:03+00:00,4.66,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220520_094308_1985999117155123216.jpg,No,By person,39,13.0,4,2022-05-20,09:43:03.000000Z,POINT (476533.5 5254897.5)
2022-05-23 07:54:19+00:00,4.62,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220523_075423_7861351783729104819.jpg,No,By clouds,41,13.0,4,2022-05-23,07:54:19.000000Z,POINT (476533.5 5254897.5)
2022-05-25 09:06:15+00:00,3.98,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220525_090617_4775062621036522060.jpg,No,By clouds,42,13.0,4,2022-05-25,09:06:15.000000Z,POINT (476533.5 5254897.5)
2022-05-27 08:00:25+00:00,5.01,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220527_080029_1100315078976425968.jpg,No,By person,48,13.0,4,2022-05-27,08:00:25.000000Z,POINT (476533.5 5254897.5)
2022-05-30 08:52:40+00:00,4.62,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220530_085242_9097335816984882742.jpg,No,By person,52,13.0,4,2022-05-30,08:52:40.000000Z,POINT (476533.5 5254897.5)
2022-06-01 09:37:40+00:00,5.67,Cloudy,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220601_093848_7322721785546750984.jpg,No,By person,57,13.0,4,2022-06-01,09:37:40.000000Z,POINT (476533.5 5254897.5)
2022-06-03 09:08:38+00:00,5.23,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220603_090926_5679218923336405785.jpg,No,By person,58,13.0,4,2022-06-03,09:08:38.000000Z,POINT (476533.5 5254897.5)
2022-06-06 09:07:30+00:00,5.44,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220606_090750_7107156170177542204.jpg,No,By clouds,61,13.0,4,2022-06-06,09:07:30.000000Z,POINT (476533.5 5254897.5)
2022-06-08 09:09:25+00:00,6.04,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220608_090938_5419820763990043175.jpg,No,By person,63,13.0,4,2022-06-08,09:09:25.000000Z,POINT (476533.5 5254897.5)
2022-06-10 09:22:48+00:00,5.59,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220610_092251_6807323895152188975.jpg,No,By person,65,13.0,4,2022-06-10,09:22:48.000000Z,POINT (476533.5 5254897.5)
2022-06-13 08:56:08+00:00,5.29,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220613_085612_8794877132090001763.jpg,No,By clouds,68,13.0,4,2022-06-13,08:56:08.000000Z,POINT (476533.5 5254897.5)
2022-06-15 08:36:38+00:00,5.24,Cloudy,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220615_083652_6133085901447293721.jpg,No,By person,68,13.0,4,2022-06-15,08:36:38.000000Z,POINT (476533.5 5254897.5)
2022-06-17 08:52:00+00:00,4.93,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220617_085203_2005969898782839583.jpg,No,By person,69,13.0,4,2022-06-17,08:52:00.000000Z,POINT (476533.5 5254897.5)
2022-06-20 08:25:16+00:00,5.29,Cloudy,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220620_082534_2326881770704047097.jpg,No,By person,71,13.0,4,2022-06-20,08:25:16.000000Z,POINT (476533.5 5254897.5)
2022-06-22 09:24:03+00:00,5.26,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220622_092406_6431212206214865862.jpg,No,By clouds,73,13.0,4,2022-06-22,09:24:03.000000Z,POINT (476533.5 5254897.5)
2022-06-24 08:20:28+00:00,4.38,Cloudy,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220624_082031_5184833866155552986.jpg,No,By clouds,75,13.0,4,2022-06-24,08:20:28.000000Z,POINT (476533.5 5254897.5)
2022-04-06 10:18:47+00:00,0.177,overcast,JPEG_20220406_101721_3498943623489315781.jpg,No,By clouds,25,13.0,5,2022-04-06,10:18:47.000000Z,POINT (476551.5 5254915.5)
2022-04-11 07:10:51+00:00,0.366,clear sky,JPEG_20220411_071055_2412598846714497856.jpg,No,None,24,13.0,5,2022-04-11,07:10:51.000000Z,POINT (476551.5 5254915.5)
2022-04-13 08:48:12+00:00,0.235,hazy,JPEG_20220413_084821_7530092465292458550.jpg,No,By person,24,14.0,5,2022-04-13,08:48:12.000000Z,POINT (476551.5 5254915.5)
2022-04-15 07:22:51+00:00,0.425,overcast,JPEG_20220415_072254_6911320495004205762.jpg,No,By clouds,24,13.0,5,2022-04-15,07:22:51.000000Z,POINT (476551.5 5254915.5)
2022-04-18 09:26:20+00:00,0.762,clear sky,JPEG_20220418_092622_3489059507292853318.jpg,No,By person,24,15.0,5,2022-04-18,09:26:20.000000Z,POINT (476551.5 5254915.5)
2022-04-20 08:52:49+00:00,1.39,clear sky,JPEG_20220420_085252_399045059196645459.jpg,No,By person,25,15.0,5,2022-04-20,08:52:49.000000Z,POINT (476551.5 5254915.5)
2022-04-22 08:53:34+00:00,1.68,hazy,JPEG_20220422_085338_530179118501248766.jpg,No,By person,30,13.0,5,2022-04-22,08:53:34.000000Z,POINT (476551.5 5254915.5)
2022-04-25 12:19:40+00:00,1.58,overcast,JPEG_20220425_121943_3373494554299826469.jpg,No,By clouds,31,13.0,5,2022-04-25,12:19:40.000000Z,POINT (476551.5 5254915.5)
2022-04-27 07:55:07+00:00,1.54,hazy,JPEG_20220427_075516_3568821803006490502.jpg,No,By person,31,13.0,5,2022-04-27,07:55:07.000000Z,POINT (476551.5 5254915.5)
2022-04-29 09:34:35+00:00,1.28,cloudy,JPEG_20220429_093438_1871228705351763392.jpg,No,By person,32,13.0,5,2022-04-29,09:34:35.000000Z,POINT (476551.5 5254915.5)
2022-05-02 07:39:41+00:00,2.48,clear sky,JPEG_20220502_073944_4907235781345911564.jpg,No,By person,32,13.0,5,2022-05-02,07:39:41.000000Z,POINT (476551.5 5254915.5)
2022-05-04 07:56:22+00:00,2.31,overcast,JPEG_20220504_075627_7466734704965342035.jpg,No,By clouds,32,13.0,5,2022-05-04,07:56:22.000000Z,POINT (476551.5 5254915.5)
2022-05-07 12:48:13+00:00,3.54,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220507_124816_8673427115975185465.jpg,No,None,33,13.0,5,2022-05-07,12:48:13.000000Z,POINT (476551.5 5254915.5)
2022-05-09 08:46:24+00:00,3.91,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220509_084627_8676942062377664275.jpg,No,By clouds,33,13.0,5,2022-05-09,08:46:24.000000Z,POINT (476551.5 5254915.5)
2022-05-11 09:08:58+00:00,4.33,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220511_090901_7214317142279831948.jpg,No,By person,33,13.0,5,2022-05-11,09:08:58.000000Z,POINT (476551.5 5254915.5)
2022-05-13 09:32:50+00:00,4.37,Cloudy,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220513_093256_5534746825909559041.jpg,No,By clouds,33,13.0,5,2022-05-13,09:32:50.000000Z,POINT (476551.5 5254915.5)
2022-05-16 09:19:37+00:00,4.59,Cloudy,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220516_091948_6185097845175381252.jpg,No,By person,37,13.0,5,2022-05-16,09:19:37.000000Z,POINT (476551.5 5254915.5)
2022-05-18 09:16:05+00:00,4.88,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220518_091608_9041908199409121700.jpg,No,By person,37,13.0,5,2022-05-18,09:16:05.000000Z,POINT (476551.5 5254915.5)
2022-05-20 09:46:06+00:00,5.49,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220520_094549_2444525291482497856.jpg,No,By person,39,13.0,5,2022-05-20,09:46:06.000000Z,POINT (476551.5 5254915.5)
2022-05-23 07:58:51+00:00,5.14,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220523_075854_2285268264086515822.jpg,No,By clouds,41,13.0,5,2022-05-23,07:58:51.000000Z,POINT (476551.5 5254915.5)
2022-05-25 09:10:59+00:00,5.12,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220525_091105_7240504777046385150.jpg,No,By clouds,43,13.0,5,2022-05-25,09:10:59.000000Z,POINT (476551.5 5254915.5)
2022-05-27 08:05:17+00:00,5.48,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220527_080522_4504062392770192442.jpg,No,By person,46,13.0,5,2022-05-27,08:05:17.000000Z,POINT (476551.5 5254915.5)
2022-05-30 08:56:50+00:00,5.69,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220530_085726_4270264180021466132.jpg,No,By person,54,13.0,5,2022-05-30,08:56:50.000000Z,POINT (476551.5 5254915.5)
2022-06-01 09:43:15+00:00,6.02,Cloudy,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220601_094319_8479712476309288051.jpg,No,By person,57,13.0,5,2022-06-01,09:43:15.000000Z,POINT (476551.5 5254915.5)
2022-06-03 09:13:39+00:00,5.95,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220603_091420_2724551987810203930.jpg,No,By person,59,13.0,5,2022-06-03,09:13:39.000000Z,POINT (476551.5 5254915.5)
2022-06-06 09:11:28+00:00,5.37,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220606_091143_6595017937549533577.jpg,No,By clouds,62,13.0,5,2022-06-06,09:11:28.000000Z,POINT (476551.5 5254915.5)
2022-06-08 09:14:18+00:00,5.85,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220608_091432_7170579071376950579.jpg,No,By person,64,13.0,5,2022-06-08,09:14:18.000000Z,POINT (476551.5 5254915.5)
2022-06-10 09:26:36+00:00,5.81,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220610_092639_1876014703988934042.jpg,No,By person,65,13.0,5,2022-06-10,09:26:36.000000Z,POINT (476551.5 5254915.5)
2022-06-13 08:59:35+00:00,6.35,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220613_085939_1305995004544644654.jpg,No,By clouds,68,13.0,5,2022-06-13,08:59:35.000000Z,POINT (476551.5 5254915.5)
2022-06-15 08:40:19+00:00,6.06,Cloudy,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220615_084022_2285104539325496016.jpg,No,By person,68,13.0,5,2022-06-15,08:40:19.000000Z,POINT (476551.5 5254915.5)
2022-06-17 08:55:26+00:00,5.66,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220617_085529_358710196710310517.jpg,No,By person,69,13.0,5,2022-06-17,08:55:26.000000Z,POINT (476551.5 5254915.5)
2022-06-20 08:29:46+00:00,6.27,Cloudy,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220620_082950_5144720774588224157.jpg,No,By person,71,13.0,5,2022-06-20,08:29:46.000000Z,POINT (476551.5 5254915.5)
2022-06-22 09:27:21+00:00,5.97,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220622_092723_2105370159307210447.jpg,No,By clouds,73,13.0,5,2022-06-22,09:27:21.000000Z,POINT (476551.5 5254915.5)
2022-06-24 08:23:32+00:00,5.42,Cloudy,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220624_082334_1835977769008712517.jpg,No,By person,75,13.0,5,2022-06-24,08:23:32.000000Z,POINT (476551.5 5254915.5)
2022-04-06 10:21:40+00:00,0.619,overcast,JPEG_20220406_102146_8552110285710181351.jpg,No,By clouds,25,13.0,6,2022-04-06,10:21:40.000000Z,POINT (476548.5 5254888.5)
2022-04-11 07:15:55+00:00,0.345,clear sky,JPEG_20220411_071559_1650959591781558795.jpg,No,None,25,15.0,6,2022-04-11,07:15:55.000000Z,POINT (476548.5 5254888.5)
2022-04-13 08:52:47+00:00,0.31,hazy,JPEG_20220413_085254_7787279763609449344.jpg,No,By person,25,13.0,6,2022-04-13,08:52:47.000000Z,POINT (476548.5 5254888.5)
2022-04-15 07:26:16+00:00,0.699,overcast,JPEG_20220415_072620_1300692922926145119.jpg,No,By clouds,24,15.0,6,2022-04-15,07:26:16.000000Z,POINT (476548.5 5254888.5)
2022-04-18 09:29:39+00:00,1.08,clear sky,JPEG_20220418_092944_2869837172538552964.jpg,No,By person,25,13.0,6,2022-04-18,09:29:39.000000Z,POINT (476548.5 5254888.5)
2022-04-20 08:57:34+00:00,1.36,clear sky,JPEG_20220420_085740_5154327886308207768.jpg,No,By person,25,13.0,6,2022-04-20,08:57:34.000000Z,POINT (476548.5 5254888.5)
2022-04-22 08:56:42+00:00,1.78,hazy,JPEG_20220422_085646_5306093795689587364.jpg,No,By person,30,13.0,6,2022-04-22,08:56:42.000000Z,POINT (476548.5 5254888.5)
2022-04-25 12:22:14+00:00,1.18,overcast,JPEG_20220425_122217_7671789442918797390.jpg,No,By clouds,31,13.0,6,2022-04-25,12:22:14.000000Z,POINT (476548.5 5254888.5)
2022-04-27 07:58:17+00:00,1.72,hazy,JPEG_20220427_075823_8823413442693101352.jpg,No,By person,31,13.0,6,2022-04-27,07:58:17.000000Z,POINT (476548.5 5254888.5)
2022-04-29 09:36:45+00:00,0.844,cloudy,JPEG_20220429_093647_6213482735897877654.jpg,No,By person,35,13.0,6,2022-04-29,09:36:45.000000Z,POINT (476548.5 5254888.5)
2022-05-02 07:42:18+00:00,2.39,clear sky,JPEG_20220502_074242_6392690123355180144.jpg,No,By person,32,13.0,6,2022-05-02,07:42:18.000000Z,POINT (476548.5 5254888.5)
2022-05-04 07:58:39+00:00,2.09,overcast,JPEG_20220504_075843_7456212094391859914.jpg,No,By clouds,32,13.0,6,2022-05-04,07:58:39.000000Z,POINT (476548.5 5254888.5)
2022-05-07 12:50:38+00:00,2.94,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220507_125041_3716928777173869405.jpg,No,None,33,13.0,6,2022-05-07,12:50:38.000000Z,POINT (476548.5 5254888.5)
2022-05-09 08:49:05+00:00,3.37,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220509_084908_1617034490284596655.jpg,No,By clouds,33,13.0,6,2022-05-09,08:49:05.000000Z,POINT (476548.5 5254888.5)
2022-05-11 09:11:42+00:00,3.58,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220511_091144_5021951918171824920.jpg,No,By person,33,13.0,6,2022-05-11,09:11:42.000000Z,POINT (476548.5 5254888.5)
2022-05-13 09:35:28+00:00,3.81,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220513_093536_1608758323487335299.jpg,No,By clouds,33,13.0,6,2022-05-13,09:35:28.000000Z,POINT (476548.5 5254888.5)
2022-05-16 09:23:25+00:00,4.03,Cloudy,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220516_092328_5421432113417250613.jpg,No,By person,37,13.0,6,2022-05-16,09:23:25.000000Z,POINT (476548.5 5254888.5)
2022-05-18 09:19:21+00:00,4.73,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220518_091923_2005655996647867672.jpg,No,By person,37,13.0,6,2022-05-18,09:19:21.000000Z,POINT (476548.5 5254888.5)
2022-05-20 09:49:06+00:00,4.57,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220520_094908_4911073568956156864.jpg,No,By person,39,13.0,6,2022-05-20,09:49:06.000000Z,POINT (476548.5 5254888.5)
2022-05-23 08:05:21+00:00,4.11,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220523_080524_687583541122511497.jpg,No,By clouds,41,13.0,6,2022-05-23,08:05:21.000000Z,POINT (476548.5 5254888.5)
2022-05-25 09:19:23+00:00,4.63,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220525_092318_8898330921856139867.jpg,No,By clouds,43,13.0,6,2022-05-25,09:19:23.000000Z,POINT (476548.5 5254888.5)
2022-05-27 08:09:40+00:00,4.99,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220527_080945_1615406486382806580.jpg,No,By person,51,13.0,6,2022-05-27,08:09:40.000000Z,POINT (476548.5 5254888.5)
2022-05-30 09:00:21+00:00,4.49,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220530_090023_3581043609172982558.jpg,No,By person,56,13.0,6,2022-05-30,09:00:21.000000Z,POINT (476548.5 5254888.5)
2022-06-01 09:47:49+00:00,5.25,Cloudy,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220601_094735_8284290644003157745.jpg,No,By person,57,13.0,6,2022-06-01,09:47:49.000000Z,POINT (476548.5 5254888.5)
2022-06-03 09:18:08+00:00,5.09,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220603_091811_447117734477630322.jpg,No,By person,59,13.0,6,2022-06-03,09:18:08.000000Z,POINT (476548.5 5254888.5)
2022-06-06 09:17:54+00:00,6.11,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220606_091758_1246756299470158665.jpg,No,By clouds,61,13.0,6,2022-06-06,09:17:54.000000Z,POINT (476548.5 5254888.5)
2022-06-08 09:17:46+00:00,5.39,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220608_091800_7182646452653863567.jpg,No,By person,63,13.0,6,2022-06-08,09:17:46.000000Z,POINT (476548.5 5254888.5)
2022-06-10 09:29:41+00:00,5.34,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220610_093003_3835742239735558493.jpg,No,By person,65,13.0,6,2022-06-10,09:29:41.000000Z,POINT (476548.5 5254888.5)
2022-06-13 09:05:02+00:00,5.48,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220613_090506_5735357899014405550.jpg,No,By clouds,68,13.0,6,2022-06-13,09:05:02.000000Z,POINT (476548.5 5254888.5)
2022-06-15 08:44:30+00:00,5.1,Cloudy,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220615_084442_294676913658781651.jpg,No,By person,68,13.0,6,2022-06-15,08:44:30.000000Z,POINT (476548.5 5254888.5)
2022-06-17 08:58:09+00:00,4.99,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220617_085812_938033281117134862.jpg,No,By person,69,13.0,6,2022-06-17,08:58:09.000000Z,POINT (476548.5 5254888.5)
2022-06-20 08:33:05+00:00,5.25,Cloudy,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220620_083317_8213362396644638111.jpg,No,By person,71,13.0,6,2022-06-20,08:33:05.000000Z,POINT (476548.5 5254888.5)
2022-06-22 09:33:12+00:00,5.31,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220622_093318_2994396319744808053.jpg,No,By clouds,73,13.0,6,2022-06-22,09:33:12.000000Z,POINT (476548.5 5254888.5)
